absolute_path,path,coordinates,text
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/015.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/015.png,"[285, 78, 74, 119]",糸が切れちまったのか．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/015.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/015.png,"[527, 41, 105, 198]",あちゃー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[271, 785, 63, 149]",それをお前は勝手に．．．！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[110, 784, 36, 131]",相川さん．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[403, 751, 84, 135]",でもきっと反対されるからっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[75, 523, 96, 104]",こっちはちゃんと重量計算してんだ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[435, 520, 62, 122]",とても軽いもので．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[632, 519, 111, 164]",ごめんなさい！どうしても宇宙へ上げたいものなんですっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[288, 518, 61, 105]",当たり前だろ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[93, 350, 130, 89]",何か勝手に入れたのか？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[688, 347, 36, 80]",．．．お前
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[716, 152, 34, 25]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[661, 125, 41, 39]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[654, 86, 16, 34]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[415, 57, 75, 85]",だってあれには大事な．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[674, 19, 67, 113]",だっだめです
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/016.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/016.png,"[297, 18, 80, 110]",私の大切なものが．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[379, 928, 26, 28]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[413, 773, 53, 50]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[165, 711, 54, 97]",この
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[107, 708, 58, 193]",風船女！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[652, 697, 85, 177]",付き合ってられるか！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[353, 679, 75, 121]",ダ、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[665, 479, 64, 131]",さっきから聞いてりゃ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[125, 476, 90, 149]",フワフワしたことばかり言いやがって
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[695, 343, 95, 84]",ッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[89, 297, 91, 80]",キャ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[230, 259, 41, 67]",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[689, 96, 44, 43]",私
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/017.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/017.png,"[127, 85, 78, 131]",探しに行きます
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/018.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/018.png,"[561, 788, 37, 111]",本当に．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/018.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/018.png,"[129, 521, 46, 143]",バカな奴
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/018.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/018.png,"[650, 483, 101, 127]",作業後は決まって探しに行きやがる．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/018.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/018.png,"[568, 325, 59, 63]",ええ？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/018.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/018.png,"[129, 260, 136, 157]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[591, 655, 77, 107]",お仕事頑張りすぎだよ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[101, 615, 69, 141]",お父さんの夢だからな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[330, 609, 37, 148]",「あさがお」は
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[419, 602, 79, 92]",そうか？まあ仕方ないな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[672, 594, 77, 145]",だってお父さん全然帰って来ないし．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[94, 359, 55, 107]",まだ起きてたのか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[694, 349, 33, 103]",ただいま
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[157, 349, 33, 33]",仁
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[413, 341, 56, 110]",おかえりお父さん！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[698, 110, 19, 66]",．．．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/019.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/019.png,"[342, 107, 62, 78]",なにが夢だ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[115, 716, 101, 142]",やらなきゃよかったと思ってるさ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[527, 707, 164, 383]",この世で、これからも、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[693, 679, 36, 100]",きっと
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[652, 679, 42, 130]",あの世で
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[337, 424, 70, 116]",最悪の結末だな
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[657, 416, 81, 134]",日本初の打ち上げでつまずくとは
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[475, 23, 75, 123]",心労で倒れてそのまま．．．ですって
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/020.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/020.png,"[306, 16, 119, 179]",ロケットの開発責任者とはいえあれだけ非難の矢面に立たされたんじゃな．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[265, 996, 34, 38]",！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[569, 937, 60, 65]",それ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[117, 936, 64, 81]",おっおい！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[572, 910, 28, 24]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[649, 896, 90, 104]",見つかりませんでした
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[509, 891, 60, 98]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[432, 886, 81, 98]",バ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[90, 795, 31, 30]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[381, 783, 18, 16]",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[340, 765, 38, 27]",へ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[340, 705, 38, 60]",えへ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[653, 693, 86, 121]",お前ずぶ濡れじゃないか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[251, 682, 33, 94]",今日も．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[552, 450, 36, 132]",相川さん？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[767, 277, 33, 75]",あれ．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[141, 102, 41, 133]",園山．．．？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[403, 44, 68, 136]",まだ残ってたんですか
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/021.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/021.png,"[719, 0, 111, 208]",ガンッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[55, 792, 37, 133]",私のーー
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[417, 685, 36, 87]",だって
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[685, 668, 65, 57]",おっおい
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[445, 491, 32, 68]",ちがう
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[470, 434, 19, 53]",．．．．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[116, 431, 54, 124]",無駄とかじゃないんです．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[688, 403, 57, 112]",とりあえず保健室に
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[340, 398, 74, 120]",ダンッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[494, 231, 69, 112]",すごい熱だぞ！？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[702, 210, 56, 55]",くっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[674, 189, 21, 34]",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[695, 98, 43, 74]",お前
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[103, 85, 58, 179]",なんでこんな無駄なことを．．．！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[374, 82, 103, 131]",こんなんなるまで探してんじゃねーよ！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/022.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/022.png,"[654, 76, 26, 84]",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/023.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/023.png,"[529, 992, 17, 21]",ん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/balloon_dream/023.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/balloon_dream/023.png,"[712, 967, 18, 54]",．．．．．．
